1435362943.78 	# participante: no no no	
1435362944.78 	# pcd: si si si	
1435362945.78 	# participante: Bueno, al rato vamos por unas nuevas	
1435362947.78 	# pcd: Que??	
1435362948.78 	# participante: Al rato vamos por unas galletas..	
1435362949.78 	# pcd: Ahh, entonces si acepta que se las comió?	
1435362952.78 	# participante: No, no no, como cree?	
1435362953.78 	# pcd: Si!, eran cuatro, nomas quedan 2 mire	
1435362957.78 	# pcd: Eran cuatro, yo se las dejé aquí. Mi té no se lo tomó?	
1435362961.78 	# participante: No, para nada	1
1435362963.78 	# participante: No, yo ahorita nada mas vine a jugar	1
1435362966.78 	# pcd: Hm hm.	1
1435362969.78 	# pcd: Yo no quiero jugar	1
1435362970.78 	# participante: Si si si, vamos a jugar un juego de cartas.	1
1435362973.78 	# pcd: No, no me gustan.	1
1435362975.78 	# participante: No, si si, se va a divertir mucho.	1
1435362977.78 	# pcd: No.	1
1435362977.78 	# participante: Bueno	1
1435362979.78 	# participante: Vamos a...	1
1435362981.78 	# pcd: No, eso no me gusta.	1
1435362983.78 	# participante: Claro que si	1
1435362984.78 	# pcd: No porque son muchas y no voy a terminar nunca	1
1435362992.78 	# participante: Es un juego de memoria	1
1435362993.78 	# pcd: No, yo no quiero jugar.	1
1435362995.78 	# participante: Ahorita, lo que tenemos que hacer es..	1
1435362996.78 	# pcd: Ya le dije a ella que no quería jugar porque quiero que mi mamá llegue	3
1435362999.78 	# participante: (incomprehensible) 	3
1435363001.78 	# pcd: Estoy esperando a mi mamá! Que no entiende?	3
1435363003.78 	# participante: Ahorita llega.	3
1435363004.78 	# pcd: No, no llega!	3
1435363006.78 	# participante: Por qué no?	3
1435363007.78 	# pcd: Porque mi mamá ya la esperé mucho, y andaba buscando mi té allá. Nomás venía por mi té.	3
1435363013.78 	# participante: Ah pues (incomprehensible) acabamos y nos llevamos el té.	3
1435363014.78 	# pcd: Ya me voy	3
1435363016.78 	# pcd:  No, ya me voy	3
1435363017.78 	# participante: No, si, ahorita de premio que nos van a dar una coca o algo así.	3
1435363021.78 	# pcd: Una coca no, ya no quiero.	3
1435363023.78 	# participante: Cómo que no?	3
1435363024.78 	# pcd: No, porque ya me la tomé	3
1435363026.78 	# participante: Apoco!, y no me invitó?	3
1435363027.78 	# pcd: No. Pues era para mi, si la dejo aquí se la toma.	3
1435363031.78 	# participante: Ah no pues.. no mire.. vamos a.	1
1435363033.78 	# pcd: No.	1
1435363034.78 	# participante: Si, mire...	1
1435363035.78 	# pcd: No me gusta.	1
1435363036.78 	# participante: Levante una carta, le invito a levantar una carta. La que sea.	1
1435363043.78 	# participante: Ahh pero esta no se parece.	1
1435363045.78 	# pcd: Bueno y yo que culpa tengo?.	1
1435363046.78 	# participante: No pues vamos a levantar otras y encontrar esta.	1
1435363047.78 	# pcd: No, no quiero levantar nada porque me duelen las manos.	1
1435363051.78 	# participante: No no no, vamos a levantar otra.	1
1435363053.78 	# pcd: No, no quiero.	1
1435363054.78 	# participante: Si, si, si no.	1
1435363054.78 	# pcd: No, no quiero.	1
1435363055.78 	# participante: Si mira.	1
1435363057.78 	# participante: Mira una foca.	1
1435363059.78 	# pcd: No, ese es un pato.	1
1435363060.78 	# participante: Ah es un pato? Donde podemos encontrar otro pato?	1
1435363063.78 	# pcd: Pues quien sabe, búsquelo usted	1
1435363064.78 	# participante: Pues vamos a levantar.	1
1435363066.78 	# participante: yo ya levante ahorita..	1
1435363067.78 	# pcd: no, yo no lo busco.	1
1435363068.78 	# participante: Si, le toca a usted.	1
1435363069.78 	# pcd: No, yo no lo busco, yo lo que quiero es con mi mamá.	3
1435363073.78 	# pcd: Dond está mi mamá? ya me voy!	3
1435363075.78 	# pcd: Venía por mi té, que no entiende?	3
1435363075.78 	# participante: No, para nada...	3
1435363077.78 	# participante: No, mire ahorita vamos a levantar otra carta.	1
1435363079.78 	# pcd: no, venía por mi té.	1
1435363081.78 	# participante: Mire, esta se parece?	1
1435363082.78 	# pcd: No..	1
1435363083.78 	# participante: No?	1
1435363083.78 	#  pcd: No, no se parece	1
1435363084.78 	# participante: Y esta no se le hace conocida?	1
1435363085.78 	# pcd: Tampoco.	1
1435363086.78 	# participante: Tampoco?	1
1435363087.78 	# pcd: No.	11
