1433807418.98 	# participante: ok	
1433807421.98 	# participante: ok	
1433807422.98 	# participante: Entonces, este es un juego de nudos.. de agujetas	1
1433807427.98 	# participante: Entonces ehh yo le voy a enseñar un nudo, una secuencia. Y usted lo va a repetir. sí?	1
1433807433.98 	# participante: si?	1
1433807434.98 	# participante: ok.	1
1433807435.98 	# pcd: Y si se me olvida le vuelvo a preguntar?	2
1433807437.98 	# participante: Si *voz quebrada*	2
1433807438.98 	# participante: Claro que si, no se preocupe.	2
1433807440.98 	# participante: Entonces, el primero que vamos a hacer es.. Vamos a hacer una X. ay.	2
1433807450.98 	# participante: Entonces...	2
1433807456.98 	# participante: Vamos a hacer, una X así. ok?	0
1433807479.98 	# participante: Ok. Perfecto.	0
1433807482.98 	# participante: Ahora.. vamos a volver a hacerla.	0
1433807488.98 	# participante: Pero esta vez sin agujeta aquí vamos a meterla así.	0
1433807495.98 	# participante: Y ya que tenemos las las dos, los dos lados iguales, vamos a hacer la misma X. Sí?	0
1433807540.98 	# participante: Ok.. ahh perfecto.	0
1433807543.98 	# participante: A ver.. ahora.. vamos a cambiarlo un poco.	0
1433807549.98 	# participante: Vamos a.. volver a hacer la misma.. X. Pero le vamos a agregar una.. una.. un. un.. movimiento mas.	0
1433807563.98 	# participante: Entonces.. armamos la X...	0
1433807577.98 	# participante: Y.. esos que están del otro lado, los vamos a pasar por aquí, para que queden como unos bigotes.	-
1433807586.98 	# participante: Entonces tenemos aquí la X, y aquí quedan los dos bigotes.	0
1433807596.98 	# participante: A ver..	0
1433807630.98 	# participante: A ver... aah! está bien, perfecto. ay, vamos muy rápido eh. A ver..	0
1433807637.98 	# participante: Ahora, vamos a hacer el mismo, pero empezando de cero. Vamos a meter aquí las agujetas..	0
1433807648.98 	# participante: ..y volvemos a hacer la X...	0
1433807658.98 	# participante: ..y, volvemos a sacar los bigotes en los hoyos de abajo.	0
1433807664.98 	# pcd: Están mejor en los de arriba.	1
1433807666.98 	# participante: En los de arriba? Ahh okay.	1
1433807669.98 	# pcd: Ahí se ve feo en los de abajo.	1
1433807670.98 	# participante: Ah perfecto, a ver.	1
1433807680.98 	# participante: Que bueno que me dice, porque yo de acá atrás no alcanzo a ver *rissilla*	1
1433807683.98 	# participante: Ah no si, pues a ver.	1
1433807685.98 	# pcd: Aquí tiene la boca...	0
1433807686.98 	# participante: Ajá.	0
1433807687.98 	# pcd: Aquí están los bigotes.	0
1433807688.98 	# participante: Ahh si si.	0
1433807689.98 	# pcd: Aquí está la boca.	0
1433807691.98 	# participante: Ay, deveras, no me había dado cuenta.	0
1433807693.98 	# pcd: Usted no?	0
1433807693.98 	# participante: Ajá..	0
1433807694.98 	# pcd: Pues yo si.	0
1433807695.98 	# participante: *risilla*	0
1433807696.98 	# pcd: Entonces.. lo hago, otra vez?	0
1433807698.98 	# participante: Sí.	0
1433807701.98 	# pcd: Lo desbarato todo para que no se me olvide.	0
1433807703.98 	# participante: *risilla*, okay, perfecto.	0
1433807710.98 	# pcd: Si, porque si lo pone acá abajo no tiene boca.	0
1433807713.98 	# participante: Ah no pues si.	0
1433807717.98 	# participante: Que observadora *risilla*	0
1433807726.98 	# pcd: No me trajeron té, ahora?	
1433807728.98 	# Investigador 2: No, ahorita le hablo a su hermana para ver si le manda a traer un tecito. ok?	
1433807733.98 	# pcd: Si.. porque si no..	
1433807743.98 	# pcd: Este bigote quedó mas largo que el otro. Mire.	
1433807748.98 	# participante: Ah, okay. Lo quiere arreglar o lo dejamos así?	
1433807751.98 	# pcd: Pues es que se ve feo así.	1
